ID,Title,Content,Permalink,"Post Type","Attachment URL","Attachment Filename","Image URL","Image Filename","Topic Categories"
26929,"Hangout #4 - 14th February 2023","<!-- wp:paragraph -->
<p>Hangout #4 for Cultivate cohort 4 was held on the 14th February 2023 and the recording can be seen below. The presentations can be found under the ‘Materials’ tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/798677163?h=def4d590fc"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen=""""></iframe>
<!-- /wp:html -->",https://seedlabacademy.net.au/topic/hangout-4-14th-february-2023/,sfwd-topic,,,,,
26952,"Fermenting The Science","<!-- wp:paragraph -->
<p>Fermenting the Science- Recorded as part of the Good Fermentations Take Time event held in Launceston on the 28th February 2023. Presentations from Prof. Tom Ross, Dr. Belinda Chapman and Dr. Julie Martyn explore some of the science behind fermentation and how this science can be practically applied to real world products. The accompanying slides can be found under the ‘Materials’ tab.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Keeping Fermentations Safe – Prof. Tom Ross, CFSI, University of Tasmania</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>The One and the Many, Unique and Complex Fermentation Cultures – Dr. Belinda Chapman, Quantal Bioscience, Sydney</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Culturing a Start-Up – Dr. Julie Martyn, Artisa Plant-Based Foods</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/803725743?h=8ac74397ba"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->",https://seedlabacademy.net.au/topic/fermenting-the-science/,sfwd-topic,,,,,
26954,"Case Studies In Creativity","<!-- wp:paragraph -->
<p>Case Studies in Creativity- Recorded as part of the Good Fermentations Take Time event held in Launceston on the 28th February 2023. Presentations from Chris de Bono, Ian Sypkes and Chris Stafferton around diverse application of fermentation in the creation of food and drink products. The accompanying slides can be found under the ‘Materials’ tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/803726038?h=0e685f1b1a"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->",https://seedlabacademy.net.au/topic/case-studies-in-creativity/,sfwd-topic,,,,,
26956,"Growing The Fermentation Ecosystem","<!-- wp:paragraph -->
<p>Growing the Fermentation Ecosystem- Recorded as part of the Good Fermentations Take Time event held in Launceston on the 28th February 2023. Presentations from Dr. Belinda Chapman, Dr. Samantha Sawyer and Dr. Matthew Fielding explore some of the practical aspects of equipment and training required to undertake laboratory and commercial scale fermentation, and new technology developments that can be used evaluate the results from such fermentation processes. The accompanying slides can be found under the ‘Materials’ tab.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Kitting-Out and Scaling-Up, A Fermentation Equipment Primer – Dr. Belinda Chapman, Quantal Bioscience, Sydney</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Novel technologies Smelling and Tasting Your Fermentations For You – Dr. Samantha Sawyer, CFI and CFSI, University of Tasmania</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Developing the Next Generation of Fermentation Heros – Dr. Matthew Fielding, University College, University of Tasmania</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/803726324?h=07224821e1"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->",https://seedlabacademy.net.au/topic/growing-the-fermentation-ecosystem/,sfwd-topic,,,,,
26958,"Fermentation Transforms...produce, people and places","<!-- wp:paragraph -->
<p>Recorded by Kim Seagram, AM, Chair and Co-Founder of FermenTas for the Good Fermentations Take Time event.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/803726553?h=4ac4dd1c2a"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->",https://seedlabacademy.net.au/topic/fermentation-transforms-produce-people-and-places/,sfwd-topic,,,,,
26966,"Hangout #1 - 7th March 2023","<!-- wp:paragraph -->
<p>Hangout #1 for Cultivate cohort 5 was held on the 7th March 2023 and the recording can be seen below. The presentations can be found under the ‘Materials’ tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/805427159?h=e01e8d3a22"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->",https://seedlabacademy.net.au/topic/hangout-1-7th-march-2023/,sfwd-topic,,,,,
26984,"Hangout #5 - 14th March 2023","<!-- wp:paragraph -->
<p>Hangout #5 for Cultivate cohort 4 was held on the 14th March 2023 and the recording can be seen below. The presentations can be found under the ‘Materials’ tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/807834300?h=0743a3e45e"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->",https://seedlabacademy.net.au/topic/hangout-5-14th-march-2023/,sfwd-topic,,,,,
26992,"Digital Marketing- ECommerce","<!-- wp:paragraph -->
<p>In this module Rik from Kings Digital provide an overview of ECommerce to help you decide if it is something that you wish to use for your business along with practical information about how to go about it, including platforms, payment systems and legal considerations.  An accompanying link resouce can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/809588822?h=66e06e413b"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen=""""></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Kings Digital, ECommerce, platform, payment gateway, terms and conditions</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/marketing/lessons/digital-marketing-presented-by-kings-design/topic/digital-marketing-ecommerce/,sfwd-topic,,,,,
26994,"Digital Marketing- Meta for Business","<!-- wp:paragraph -->
<p>In this module Rik from Kings Digital provide some insights into using Meta for business including Meta Ads (should you invest in them?) and the Meta Business Manager.  An accompanying link sheet  can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/809592551?h=457cde1c5c"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words:  Kings Digital, Meta, Facebook, Ads, Business Manager</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/marketing/lessons/digital-marketing-presented-by-kings-design/topic/digital-marketing-meta-for-business/,sfwd-topic,,,,,
26996,"Digital Marketing- SEO","<!-- wp:paragraph -->
<p>In this module Rik from Kings Digital discuss the topic of Search Engine Optimisation and consider how you can use if for your business, is it a good strategy to include as part of your broader digital activities and is it a worthwhile investment?  An accompanying link sheet can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/809590247?h=8e0c2e4067"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Search engine opimisation, search engine optimization, digital strategy</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/marketing/lessons/digital-marketing-presented-by-kings-design/topic/digital-marketing-seo/,sfwd-topic,,,,,
27020,"Hangout #2 - 4th April 2023","<!-- wp:paragraph -->
<p>Hangout #2 for Cultivate cohort 5 was held on the 4th April 2023 and the recording can be seen below. The presentations can be found under the ‘Materials’ tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/814502457?h=56dc93e918"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->",https://seedlabacademy.net.au/topic/hangout-2-4th-april-2023/,sfwd-topic,,,,,
27034,"Budget Customers - Retail Insights with Shula Malekar","<!-- wp:paragraph -->
<p>As part of the Understanding the Value Consumer masterclass held on the 13th April 2023 Shula Malekar, Manager- Customer Insights with Woolworths discusses some of the purchasing trends and choices made by the value consumer.  A link to the Commonwealth Bank Global Economic and Markets Research resource page, including 'Household Spending Intentions HSI' is included under the 'Materials' tab for reference (NOTE: this links to an external site).</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/817502065?h=4e6f3a6960"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key words: Value, budget, consumer, customer, sentiment, insight, retail</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/seedlab-masterclasses/lessons/14-understanding-the-consumer-the-value-consumer/topic/budget-customers-retail-insights-with-shula-malekar/,sfwd-topic,,,,,
27036,"Understanding Value with Sara Mawhinney","<!-- wp:paragraph -->
<p>As part of the Understanding the Value Consumer masterclass held on the 13th April 2023 Sara Mawhinney, Sensory Group Leader from Kantar discusses what the value consumer is looking for and how they understand value.  The accompanying slides can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/817502710?h=2b710d6d54"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key words: Kantar, brand, perceptions, driver, lever, marketing, perception, value</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/seedlab-masterclasses/lessons/14-understanding-the-consumer-the-value-consumer/topic/understanding-value-with-sara-mawhinney/,sfwd-topic,,,,,
27038,"Perspectives on Innovating for the Value Shopper with Luke Warn","<!-- wp:paragraph -->
<p>As part of the Understanding the Value Consumer masterclass held on the 13th April 2023 Luke Warn from Maverick Renegades discusses how producers can use the drivers from value consumers do better inform their innovation processes.  The accompanying slides can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/817502305?h=b182acc27d"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Empathy, value, innovation, budget, aspiration, elevation</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/seedlab-masterclasses/lessons/14-understanding-the-consumer-the-value-consumer/topic/perspectives-on-innovating-for-the-value-shopper-with-luke-warn/,sfwd-topic,,,,,
27059,"Premium Customers - Retail Insights","<!-- wp:paragraph -->
<p>As part of the Understanding the Premium Consumer masterclass held on the 20th April 2023 Shula Malekar, Manager- Customer Insights and Michelle Hornitzky- Senior Insights Manager from Woolworths discuss some of the purchasing drivers observed for the premium consumer.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/819705711?h=b8f5e64383"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words: Premium, sentiment, value, sustainability, confidence, consumer</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/seedlab-masterclasses/lessons/15-understanding-the-consumer-the-premium-consumer/topic/premium-customers-retail-insights/,sfwd-topic,,,,,
27061,"Talking to Premium Consumers with Sara Mawhinney","<!-- wp:paragraph -->
<p>As part of the Understanding the Premium Consumer masterclass held on the 20th April 2023 Sara Mawhinney, Sensory Group Leader from Kantar discusses how to differentiate your product for the premium consumer, making your brand/product stand out from the rest.  The accompanying slides can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/819706290?h=5c7d0fe3bc"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words:  Kantar, brand, perceptions, premium, differentiate, difference, positioning, messaging, message</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/seedlab-masterclasses/lessons/15-understanding-the-consumer-the-premium-consumer/topic/talking-to-premium-consumers-with-sara-mawhinney/,sfwd-topic,,,,,
27063,"The Premium Shopper in Challenging Times with Luke Warn","<!-- wp:paragraph -->
<p>As part of the Understanding the Premium Consumer masterclass held on the 20th April 2023 Luke Warn from Maverick Renegades discusses some techniques that producers can use to analyse the competitive market for their premium brand/products to help better position and differentiate their offering for the premium consumer.  The accompanying slides can be found under the 'Materials' tab.</p>
<!-- /wp:paragraph -->

<!-- wp:html -->
<iframe src=""https://player.vimeo.com/video/819705070?h=dbc801cce9"" width=""640"" height=""400"" frameborder=""0"" allow=""autoplay; fullscreen; picture-in-picture"" allowfullscreen></iframe>
<!-- /wp:html -->

<!-- wp:paragraph -->
<p>Key Words:  Competitor analysis, white space, brand analysis, messaging, positioning, premium</p>
<!-- /wp:paragraph -->",https://seedlabacademy.net.au/courses/seedlab-masterclasses/lessons/15-understanding-the-consumer-the-premium-consumer/topic/the-premium-shopper-in-challenging-times-with-luke-warn/,sfwd-topic,,,,,
